Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
3/12/2003,-0.01695472,-0.004492983,-0.021290012,-0.000292497,0.011935842,-0.011193673,-0.023749832,-0.030854716,-0.027900416,0.019661043,0.008578695,0.018123793,0.021657329,-0.019587133,-0.004522908,29.61902645,-2.209999,1.460001,0.988718142,36.08120674,-167.4529376,35.15250005,34.5333809,33.31439075,22.88024033,0.832402266,0.167597734,0.068762916,31
3/20/2003,-0.015487336,0.019053407,0.002200771,0.020309475,0.02255939,-0.012167272,0.007371938,0.06084562,0.038546268,0.005627752,0.008459513,0.072475258,0.012921612,-0.009786154,-0.01652933,56.17566296,2.330001,1.5,1.17221203,32.57773645,88.79586936,35.05800005,35.12928588,35.72310835,18.46470962,0.161579591,0.838420409,0.867370361,27.23
3/24/2003,-0.034863711,0.030472952,-0.015487336,0.019053407,0.009708706,-0.002412547,0.036069458,0.001342796,0.020882006,0.014882071,0.02255939,0.005627752,0.008459513,-0.014742308,-0.008874551,53.33396617,2.900002,1.290001,1.195070648,33.27161037,101.076526,35.12600015,35.49671472,36.83052591,17.65919895,0.255775413,0.744224587,0.878374876,27.389999
3/31/2003,-0.025530887,-0.020834169,-0.00270924,-0.005396694,0.000845876,-0.008419893,-0.035169068,-0.040867062,-0.024500139,0.009457651,0.011632757,0.006472568,0.0340665,-0.018505923,-0.007856354,45.28534099,-1.120002,1.299999,1.156248013,34.799999,-13.60186044,35.4625002,36.04390481,37.30499371,14.99955907,0.44884505,0.55115495,0.777411001,28.560001
4/11/2003,-0.006020173,-0.002085559,-0.009073244,0.02614528,0.00333208,0.005902853,0.006675301,0.017032773,0.018595602,0.000514694,0.006675301,0.008552651,0.008565867,-0.030498962,-0.021069761,59.04324651,1.990002,1.300003,1.044302401,37.03491593,110.9730679,37.03599985,37.3180474,38.11857957,16.62197568,0.231308716,0.768691284,0.855030027,25.66
4/16/2003,-0.029868712,-0.009249706,0.026170635,-0.006020173,0.002886789,-0.002355714,-0.015600889,-0.020490951,-0.017920179,0.018391893,0.00873368,0.00333208,0.000514694,-0.016695791,-0.00471699,52.93449955,0.909999,1.320004,1.06093384,39.099998,30.45259649,37.31849975,37.6928568,38.88297022,15.13189644,0.34883729,0.65116271,0.871503867,26.150002
4/24/2003,-0.018027453,0.011480011,0.02105346,0.004367329,0.011147797,-0.006028679,0.029143168,0.016256391,0.042723946,0.012938747,0.035922855,0.008923016,0.02569904,-0.005364657,0,60.43628695,1.18,1.259998,1.058394355,37.69730222,89.5266237,37.9644996,38.6266188,39.65334502,15.95826162,0.259700961,0.740299039,0.922677199,24.169998
4/29/2003,-0.020763673,0.014715318,0.005542896,-0.018027453,0.000250671,0.005278358,0.01185239,0.016174197,-0.00100228,0.019219386,0.014356222,0.011147797,0.012938747,-0.022313324,-0.002018215,57.98372112,0.460003,1.389999,1.038179091,38.16365343,72.98687736,38.54449965,39.13595216,40.13976076,15.99129882,0.293729082,0.706270918,0.8291528,24.189999
5/8/2003,-0.017818964,-0.031711359,-0.010350892,0.00573725,0.000484051,-0.022015677,-0.041470222,-0.051631926,-0.00530882,0.005899722,0.012686111,0.00801009,0.045863441,-0.00899707,-0.011665458,56.67691056,1.579998,0.960003,1.090242391,40.939999,49.7368609,40.21349995,41.02300017,42.93428037,22.21385634,0.507490449,0.492509551,0.829838377,22.59
5/14/2003,-0.001427576,-0.013930127,0.022286437,0.013273973,0,0.009721475,0.015695922,0.037259422,0.025571951,0.004991074,0.022046667,0.022521741,0.000484051,-0.013780261,-0.006214217,58.72939765,1.48,0.580002,1.027130127,43.629311,60.66400345,40.92200005,41.6376194,42.85097746,22.75744344,0.383983446,0.616016554,0.644963686,21.75
5/21/2003,-0.002208861,-0.001959295,-0.051965935,0.011212428,0.009083136,0.005145154,-0.043048326,-0.043984147,-0.037414485,0.01293497,0.000468079,0.018306641,0.003759379,-0.007177385,-0.00492493,49.59604683,-1.200001,0.66,1.033260527,43.42839896,-54.1461032,41.5415003,41.7815241,41.82701473,20.65679868,0.878115546,0.121884454,0.388341817,23.049999
5/23/2003,-0.019512912,0.017052812,-0.002208861,-0.001959295,0.006131227,0.005639441,0.008594356,0.004656374,-0.043537106,0.024050765,0.009083136,0.01293497,0.000468079,-0.008895561,0,48.87835113,-1.110001,1.110001,1.035872801,43.05959709,-72.95230135,41.67250025,41.66971452,41.26211016,19.00239501,0.899109882,0.100890118,0.170540671,23.150002
5/30/2003,-0.019307605,-0.005135089,-0.002192716,0.011996766,0.001478852,-0.013455958,-0.000246349,0.012890511,-0.001230868,0.001456945,0.014423914,0.028531201,0.006131227,-0.019679325,-0.015428296,45.23119498,-2.560002,1.040001,1.005622804,42.22953993,-121.9217009,41.73750025,41.28280956,40.52284057,15.02133999,0.931579456,0.068420544,0.245904963,23.740002
6/9/2003,-0.010074491,-0.009501188,0.014765665,0.015717915,0.00889106,-0.018253464,0.013730169,0.021521784,0.019080425,0.000704426,0.030102654,0.020085418,0.004379594,-0.005324335,-0.018492679,53.0479422,0.880002,0.690003,0.998536508,39.98792705,12.33570812,41.3995001,41.23852379,41.2265478,13.26784782,0.387542695,0.612457305,0.605692455,22.27
6/13/2003,-0.014458035,-0.01684298,0.019957898,0.004570014,0.000240423,-0.007426121,0.000240423,-0.005275816,0.003854498,0.001430885,0.022119965,0.005723793,0.00889106,-0.015267496,-0.006945328,49.90965242,1.190003,0.849998,0.956928856,40.56062632,-3.839559417,41.29449975,41.39985679,42.01061611,13.17922822,0.484428195,0.515571805,0.759707991,22.549999
6/19/2003,-0.030698963,0.009345909,0.006594419,0.026821507,0,0.000232539,0.017359151,0.025914241,0.033580785,0.013860189,0.011528231,0.011390702,0.000240423,-0.031178718,-0.003728739,51.11743972,-0.599998,1.32,0.977062365,41.21775161,67.87758189,41.5049997,41.80633298,42.46574709,14.86187554,0.487113019,0.512886981,0.820281845,22.049999
6/23/2003,-0.017928053,0.012155983,-0.030698963,0.009345909,0,0.000235219,-0.01146082,-0.011228282,0.00589833,0.003523245,0,0.013860189,0.011528231,-0.025492722,-0.011596438,49.40818945,-0.020001,1.069999,0.981905809,43.59,23.03940736,41.5884996,41.86533286,42.38920212,13.7156786,0.783088315,0.216911685,0.599422998,22.290001
7/2/2003,-0.000496771,-0.006682391,-0.00270972,-0.017073488,0.009955309,0.004467617,-0.017186796,-0.023737735,-0.014749505,0.006199648,0.001945477,0.001208556,0.009713554,-0.003005989,-0.007490646,41.74253148,-2.75,0.52,0.860140645,42.56730188,-171.294669,41.61099965,41.33885688,40.6461204,11.99690755,0.895442599,0.104557401,0.085711601,23.5
7/10/2003,-0.032764836,-0.008212016,-0.009619115,-0.008797613,0.009490876,-0.014698744,-0.018465277,-0.029432436,-0.029928124,0.012003145,0.013690294,0.014519758,0.027613262,-0.002322282,-0.007322366,34.13286475,-2.659999,1.310001,0.921712358,41.11938414,-186.5464286,41.1649997,40.71928546,39.92599604,11.16642505,0.994923608,0.005076392,0.174952059,25.02
7/16/2003,-0.005333239,-0.051825071,0.020408847,0.001805727,0.011774233,-0.025736715,-0.040662416,-0.036823589,-0.031682163,0.000259287,0.017972866,0.004604766,0.009490876,-0.006481308,-0.026801421,31.58076165,-2.869998,0.689998,0.968971464,39.41017807,-185.2249075,40.43899965,39.7274758,38.56764677,14.61742882,0.89301271,0.10698729,0.120130459,26.349998
7/21/2003,-0.010582163,0.006071023,0.009844379,-0.005333239,0,0.008722191,0.01859286,0.022622335,-0.014888612,0.008722191,0.020958481,0.011774233,0.000259287,-0.021546279,-0.009870669,34.73454622,-3.140004,0.810001,0.934912724,38.00751817,-114.6489177,39.76199955,39.03804714,37.48189513,16.92579175,0.849345481,0.150654519,0.157199922,26.150002
8/1/2003,-0.024040227,-0.023475861,-0.005340102,-0.001773724,0,-0.019544596,-0.029558777,-0.032365285,-0.044268705,0.002062439,0.006620931,0.018427885,0.003518476,-0.022622335,-0.011680886,36.78796344,-0.599998,1.159999,0.89690715,40.099998,-103.1592637,38.85999985,38.70185718,39.17996013,13.69342099,0.846394261,0.153605739,0.618202748,26.349998
8/6/2003,-0.000793415,0.002646958,0.008784776,-0.024040227,0.015022024,0.002619148,0.008933349,0.006034388,-0.013510208,0.005753076,0.000791426,0,0.002062439,-0.001594526,-0.008163337,40.18452659,-1.299999,0.630002,0.840573746,39.86871831,-53.49669993,38.4724999,38.43585732,38.36540924,15.23644124,0.779661735,0.220338265,0.24428886,25.950001
8/8/2003,-0.002584726,0.024563633,-0.000793415,0.002646958,0.008238976,0.035228639,0.034963123,0.022560246,0.028874447,0.028539702,0.015022024,0.005753076,0.000791426,-0.010656371,-0.003192421,47.32541839,-1.459999,0.73,0.857178582,39.65557095,15.61709385,38.465,38.47723838,38.09859585,14.26609027,0.494915586,0.505084414,0.329126422,25.110001
8/13/2003,-0.000764895,0.014115543,0.001293159,-0.002584726,0.001257362,0.017493234,0.032438063,0.028292979,0.055282642,0.006119397,0.00698492,0.008238976,0.028539702,-0.014191875,-0.00461421,51.96074361,-0.010002,0.610001,0.800088276,37.150002,77.43788313,38.5920001,38.64428597,38.38204072,12.91627898,0.301694985,0.698305015,0.581167718,24.540001
8/22/2003,-0.012926757,-0.020844679,-0.001005808,-0.005263805,0.002310952,-0.000512718,-0.0132485,-0.024323443,-0.021064044,0.002304444,0.009571887,0,0.00800402,-0.013718424,-0.007978346,42.81573992,-0.209999,0.620003,0.743194826,37.81259052,-33.02303393,38.91250015,39.07476186,39.83399043,12.42014813,0.662921226,0.337078774,0.741667733,25.32
8/29/2003,-0.006161714,-0.008918342,0.010198916,0.000512689,0.000511537,0.005128114,0.002048081,0.020672546,0.010799745,0.008957142,0.016520849,0.021950603,0.008751665,-0.013395383,-0.003089678,46.80501503,-1.019996,0.539997,0.716356787,38.25337168,-15.16456739,38.98649995,39.15866658,39.13943886,11.57719154,0.70618396,0.29381604,0.509927395,24.919998
9/9/2003,-0.012261066,0.009550703,0.010637083,0.016550027,0.014254308,0.013017475,0.018222567,0.019465959,0.039826044,0.018128816,0.0260009,0.012855554,0.013118275,0,-0.002475323,59.42821144,1.529999,0.629997,0.77954012,39.02460836,130.8867631,39.58299975,39.73090446,40.16698315,14.91246303,0.25328939,0.74671061,0.79717204,23.220001
9/11/2003,-0.005287227,0.028938238,-0.012261066,0.009550703,0.002401034,0.001199736,0.031671318,0.030434485,0.035639577,0.010508766,0.014254308,0.018128816,0.0260009,-0.005544163,-0.004331118,64.59655085,2.080002,0.350002,0.800624088,39.49497565,158.9899854,39.82149975,40.10519032,40.95647324,18.6490436,0.154046917,0.845953083,0.833126371,22.25
9/15/2003,-0.007736958,0.000481812,-0.005287227,0.028938238,0.000723478,0.002172102,-0.002888736,-0.004090033,0.026381549,0.006502154,0.002401034,0.010508766,0.014254308,-0.009697094,-0.005329494,61.04604895,2.369999,0.470001,0.756405668,39.98803028,96.97790152,39.977,40.38985712,41.57574486,20.67508261,0.232375597,0.767624403,0.840148158,22.549999
9/19/2003,-0.016572373,0.009199239,0.014320126,0.009661839,0.0028382,-0.00377181,0.010446391,0.027051345,0.02124436,0.005865119,0.00713437,0.011580347,0.000723478,-0.011673772,-0.002355667,61.7032637,1.25,0.86,0.725246575,40.90522785,90.24677041,40.46749985,41.12785696,42.3626055,25.22324994,0.20772976,0.79227024,0.911766745,21.860001
9/24/2003,-0.015504186,0.018586607,0.005238155,-0.016572373,0.001165886,-0.000465983,0.03100478,0.016210833,0.009600823,0.006732492,0.023754087,0.0028382,0.005865119,-0.01741635,-0.002565599,60.87256911,0.520001,0.790001,0.777856021,41.67910963,89.60309524,41.0075001,41.63114317,42.65979027,26.60525301,0.305295353,0.694704647,0.831863359,21.509998
9/30/2003,-0.014284191,0.004660857,0.010095167,0.00330889,0.000234251,-0.002807066,0.003519844,-0.003507568,-0.003974336,0.00512578,0.01145269,0.00372787,0.001165886,-0.018444552,-0.003744423,59.06817909,0.800004,1.109996,0.766295764,43.220001,54.13454224,41.7015001,42.15904805,42.90909364,24.93635689,0.377879375,0.622120625,0.789082077,21.349998
10/3/2003,0,0.005595678,0.008688513,-0.014284191,0.00638247,0.028346155,0.042233633,0.030686409,0.027645092,0.011619931,0.016222338,0.000234251,0.00512578,-0.017066788,-0.000233758,63.16747822,1.119999,1.019996,0.768877914,41.900002,130.1175385,42.12100005,42.46604764,43.01066758,23.85383718,0.357142985,0.642857015,0.769560977,20.740002
10/8/2003,-0.004183134,-0.006472584,0.009026887,0,0,0.0092614,-0.006890243,-0.007805389,0.014158296,0.003946563,0.000228905,0.00638247,0.011619931,-0.014859781,-0.011463501,60.1513172,0.699997,0.639999,0.763511462,42.14320858,74.26933577,42.4300001,42.72609521,43.22834355,22.95107482,0.4279996,0.5720004,0.699182594,20.810001
10/10/2003,-0.002534295,0.012037183,-0.004183134,-0.006472584,0.006217636,0.003910344,0.003910344,0.013171744,-0.002979899,0.009404818,0,0.003946563,0.000228905,-0.002081166,-0.001614555,62.67744272,0.539997,0.36,0.741088965,42.28956487,99.494795,42.61949995,42.90247587,43.34728807,22.8116307,0.312796802,0.687203198,0.667467511,20.400002
10/16/2003,-0.007363126,-0.00594292,0.007089818,0.005062183,0.010168865,-0.006874431,-0.00068953,0.002071585,0.004609388,0.003191954,0.010969031,0.007574878,0.006217636,-0.000697084,-0.006184901,58.72892452,0.290001,0.599999,0.678479496,42.54875404,46.42005012,42.9584999,43.21080912,43.68980611,22.821862,0.336493055,0.663506945,0.819905714,20.450001
10/22/2003,-0.02303188,0.008919419,0.003912952,0.001384768,0.007671827,-0.010825903,-0.00623345,-0.003006153,0.003015217,0.008667869,0.001839458,0.00759056,0.010168865,-0.007025767,-0.00344239,51.67224553,-0.020001,1.369999,0.677513478,44.029999,-54.57657753,43.1879995,43.35199926,43.65605892,20.83755693,0.725491324,0.274508676,0.714234676,20.830002
10/24/2003,-0.007422883,0.008121683,-0.02303188,0.008919419,0,0.013494877,0.009753956,-0.008743774,-0.00415132,0.017646197,0.007671827,0.008667869,0.001839458,-0.012090359,-0.000937357,51.50699463,-0.399997,0.52,0.674386555,43.970799,-47.78052786,43.23949945,43.33290422,43.46808412,18.99234051,0.705881507,0.294118493,0.525598793,20.799999
10/29/2003,-0.015372518,0.010068689,0.012264391,-0.007422883,0,0.013752176,0.007540354,0.015137904,0.028632781,0.01806789,0.006857261,0,0.017646197,-0.022560786,-0.003467857,52.85196986,-0.369999,0.979999,0.730807963,42.549999,3.36859227,43.36299935,43.40990419,43.38072543,17.77102373,0.55413949,0.44586051,0.574191624,20.5
11/4/2003,-0.009287297,-0.00046213,-0.001615696,0.002540147,0,-0.013361222,0.007448824,-0.016559739,-0.018610555,0.003426548,0.01415175,0.001367723,0,-0.009085654,-0.011507607,48.34301655,-1.049999,0.54,0.70222089,44.119999,-135.6176231,43.37549955,43.33980923,43.27057163,14.73597344,0.796178344,0.203821656,0.445860793,20.880001
11/10/2003,-0.001147687,0.004598789,0.002769423,0.009287297,0.000682028,0.013960657,0.013960657,0.018349116,0.020202731,0.019626395,0.006203374,0.006000433,0,-0.012357159,0,55.34928559,0.060001,0.57,0.694223329,42.73,70.17066934,43.39899975,43.36204747,43.30518921,13.57285649,0.417646225,0.582353775,0.503555507,20.209999
11/20/2003,-0.008235872,-0.011161223,-0.001919203,-0.002765686,0.015187903,0.002371393,-0.009216655,-0.01347472,-0.018349139,0.00323237,0.008074863,0.001273907,0.007162449,0,-0.003242939,63.65437289,2.560002,0.699997,0.764799071,45.14054483,76.63807631,44.46099985,45.14966649,47.02451427,26.66468779,0.344195182,0.655804818,0.804254452,17.799999
11/28/2003,-0.009328628,-0.004094371,-0.019169958,0.006561607,0.003907103,0.006084308,-0.018459421,-0.02079614,-0.01419684,0.010407726,0.001912271,0.007188191,0.008930572,-0.007202868,-0.002619011,56.13553701,-0.879997,0.659999,0.783649329,47.639999,28.07873015,45.27200005,46.01138119,47.33046326,26.19283194,0.418051881,0.581948119,0.778170568,17.869999
12/5/2003,-0.003996453,-0.018659283,-0.009954616,0.002371393,0.008690863,-0.002880272,-0.013662597,-0.021076499,-0.021076499,0,0.01218203,0.014022471,0.009943943,-0.003362877,-0.008219506,46.77607171,-1,0.600002,0.786011143,47.10422767,-77.73172057,45.90900025,46.10495286,46.01682901,21.44829453,0.857142274,0.142857726,0.34752854,18.799999
12/12/2003,-0.002017259,-0.000895278,-0.012229146,-0.012081399,0.006743091,0.002242611,-0.004470303,-0.018642373,-0.00847654,0.007381713,0.001782487,0.003730982,0.018050237,-0.002483912,-0.004049499,44.24439825,-1.310001,0.43,0.735777072,45.91713177,-135.7259555,46.00650035,45.59909561,44.76847459,17.24180161,0.895061761,0.104938239,0.164117773,19.18
12/23/2003,-0.000444763,-0.000444543,-0.011269548,0.002199693,0.004882322,0.011578753,-0.002653174,-0.002873905,-0.002873905,0.007363594,0,0.006381384,0.005503591,-0.002450185,-0.001120538,47.61505971,-0.290001,0.329998,0.618560621,44.38675904,-49.1398751,45.41450015,45.16999993,44.90841206,11.99608915,0.546584472,0.453415528,0.40726399,18.790001
1/8/2004,-0.009422662,-0.018797205,-0.00448477,0.002133064,0,0.004371504,-0.016010771,-0.018154832,-0.020080585,0.006332525,0.006205241,0.005127142,0.009996914,-0.014720644,-0.005932149,47.18455033,0.459999,0.669998,0.635433377,47.25,-2.19467422,45.54199985,45.85999969,46.68643138,14.48831665,0.690566271,0.309433729,0.696916599,18.330002
1/13/2004,-0.007271113,-0.002412039,0.005270148,-0.009422662,0.000659536,-0.000439464,0.010383414,-0.007662829,-0.003291325,0.001755883,0.019136249,0,0.006332525,-0.008614056,-0.002639641,45.11224348,-0.669998,0.469997,0.617473281,46.9102818,-48.55368094,45.6669998,45.82795212,46.12477865,13.40298855,0.842323237,0.157676763,0.351691631,18.529999
1/15/2004,-0.020220665,0.005293307,-0.007271113,-0.002412039,0.001789754,-0.004682782,-0.016184789,-0.017283789,-0.006460911,0.013259819,0.000659536,0.001755883,0.019136249,-0.012165075,-0.000667698,39.42700199,-2.07,1.34,0.669913253,46.64340349,-153.4493591,45.67099965,45.6982377,45.57917212,14.79935241,0.862619852,0.137380148,0.244887315,19.200001
1/23/2004,-0.028378623,-0.009210635,0.005033362,0.016145524,0.000224699,-0.022223137,-0.024857006,-0.0160503,-0.003365163,0.003072177,0.010683673,0.016014382,0.009140605,-0.010620414,-0.008830124,38.69350594,-1.299999,1.369999,0.741151894,45.9110008,-183.1470972,45.66549975,45.4501425,44.94039592,13.41302523,0.965636082,0.034363918,0.403534486,19.630001
2/2/2004,-0.009591259,-0.001135696,-0.004077962,-0.00473665,0.004580791,-0.006605217,-0.00182653,-0.016769077,-0.010457086,0,0.007499138,0.009616534,0.009901048,-0.005986709,-0.01095649,37.24886487,-1.269996,0.700001,0.751867327,44.73894071,-144.0573744,45.1239997,44.71057126,44.08366569,12.48873659,0.900354875,0.099645125,0.158124869,20.169998
2/9/2004,-0.003581025,-0.004680784,-0.002664869,0.013396003,0.004459338,0.003119432,-0.005546326,0.014566129,0.026830671,0.002006488,0.00044238,0.018784095,0.019686189,-0.007176528,-0.008966682,47.04919039,-0.470002,0.520001,0.718569434,43.45052716,-11.79370469,44.7904998,44.62899983,44.36281064,9.997019669,0.537367233,0.462632767,0.553578412,19.150002
2/13/2004,-0.020254423,-0.039761347,-0.001549165,0.013805675,0.005169114,-0.003042029,-0.054942683,-0.050941789,-0.047595394,0.015072796,0.001551591,0.010192842,0.004459338,-0.004249322,-0.003276366,34.07261638,-1.48,1.119999,0.87704792,45.360001,-217.6044576,44.5655,44.36976196,44.4732179,11.72661649,0.919093877,0.080906123,0.602164728,21.23
2/18/2004,-0.008436797,0.007731045,-0.020254423,-0.039761347,0.002110471,0.015105315,0.005637741,-0.002573402,-0.054474056,0.022108214,0.005169114,0.015072796,0.001551591,-0.003291774,0,35.21652005,-2,0.389999,0.846434304,45.04521684,-149.8952144,44.311,44.01823815,43.676505,13.2683273,0.86706866,0.13293134,0.25531457,21.259998
2/20/2004,-0.00579443,0.018190753,-0.008436797,0.007731045,0,0.003458263,0.019756668,0.032751512,0.023283938,0.006675154,0.002110471,0.022108214,0.005169114,-0.019756668,-0.00486166,40.69619248,-1.950001,0.850003,0.863507211,44.69657349,-87.01075757,44.0655,43.80823816,43.04098131,12.74957823,0.706948515,0.293051485,0.221477188,20.73
3/3/2004,-0.003094159,-0.011342253,-0.001408735,-0.002343615,0.009093195,-0.003329349,-0.013016371,-0.008302787,-0.020745699,0.003554951,0.002583071,0.010574578,0,-0.006511442,-0.003805904,33.11279404,-0.540001,0.75,0.726862984,43.62174371,-116.8830328,43.4270003,42.9233339,42.29694135,16.97183166,0.725663917,0.274336083,0.150959806,21.799999
3/11/2004,-0.024513458,-0.0127672,-0.022911818,-0.006180243,0.001748471,-0.012154459,-0.024893509,-0.047993645,-0.047041694,0.004673456,0.007276263,0.001426123,0.009006958,-0.012831928,-0.004943164,21.01027252,-3.229999,0.979999,0.722522026,42.28672691,-251.3007703,42.2945005,41.86747694,41.04646876,24.84192382,1,0,0.123009811,24.259998
3/17/2004,-0.013564664,0.000998527,0.000999525,0.012831928,0.008368199,-0.012048439,-0.01080008,-0.003277502,-0.010050386,0.002740677,0.007962197,0.008022079,0.001748471,-0.001274022,-0.004000105,25.98217415,-2.41,0.860001,0.680427941,40.77184238,-134.3870524,41.71500075,41.046239,39.64456043,31.42147184,0.910112309,0.089887691,0.134358977,24.209999
3/25/2004,-0.010860064,-0.004261167,0.006272759,0.002267886,0.007879085,-0.000253082,-0.009072668,-0.009323464,-0.00151786,0.011575444,0.003506114,0.002755193,0.010810941,-0.001532125,-0.000253082,28.5367021,-0.110001,0.68,0.591019368,39.970001,-85.9234678,40.70900065,40.13652448,39.2631138,36.15673199,0.915824831,0.084175169,0.181645096,24.369999
3/30/2004,-0.001251408,0.004512442,0.010608789,-0.010860064,0.004261167,0.009550261,0.008036206,0.019957742,0.011825575,0.011049912,0.006534278,0.007879085,0.011575444,-0.001508321,-0.001010536,37.46096116,-0.150002,0.23,0.554726328,39.130001,-37.42141049,40.3315005,39.94547658,39.52267178,35.3885421,0.344261502,0.655738498,0.328167833,23.82
4/2/2004,-0.01409895,0.001250757,0.000500776,-0.001251408,0.005303687,-0.009526294,0.00176478,-0.002766949,0.002522145,0.003238189,0.011789852,0.004261167,0.011049912,-0.003805713,-0.002998578,33.09083009,-0.2,0.66,0.538095193,39.30142339,-86.42408063,39.99100045,39.82147643,39.78166829,35.24110095,0.712964283,0.287035717,0.61842595,24.310001
4/8/2004,-0.0152749,0.022139305,0.024907887,0.005310494,0.000971842,-0.003635975,0.010496862,0.042918629,0.041905176,0.014651325,0.001226217,0.00530905,0.005303687,-0.010752743,-0.000726201,52.47868949,1.549999,0.86,0.639604443,39.386399,179.8756735,39.9860005,40.12138146,40.3832839,30.29444028,0.359430505,0.640569495,0.705628266,22.82
4/14/2004,-0.000246737,-0.011529651,0.001708776,-0.0152749,0.014870237,0.001723502,-0.006864405,-0.011981975,-0.016589792,0.003689538,0.002196462,0.000971842,0.014651325,-0.000999276,-0.002961577,48.22007323,0.59,0.640004,0.622580939,39.68073715,48.21280585,40.0825003,40.30876218,40.88853979,25.05791743,0.505338082,0.494661918,0.625939156,23.23
4/20/2004,-0.01836229,-0.006124919,-0.001877007,0.051466034,0.003811319,-0.003559942,-0.006162593,0.014609288,0.048968546,0.00684694,0.010109408,0.033217693,0.014870237,-0.012004946,-0.003322239,53.95747527,1.899997,0.919998,0.729534492,40.29272092,88.65024539,40.6110003,41.05952407,42.13579976,23.73054345,0.36414548,0.63585452,0.833363307,22.200001
4/28/2004,-0.020910073,-0.002883207,-0.010026296,-0.01415125,0.000736805,-0.017522984,-0.026409772,-0.02473453,-0.030466621,0.007690473,0,0.010957685,0.016767401,-0.006903455,-0.004594447,45.02671202,0.180001,1.140003,0.762814823,42.849998,-42.14798301,41.21350025,41.57938109,42.272463,19.59351921,0.757041197,0.242958803,0.626268074,23.049999
5/11/2004,-0.009512605,-0.018990161,-0.005096096,-0.005070327,0.006928734,-0.015826432,-0.017231631,-0.025621333,-0.023530497,0.000702893,0.014174746,0.006707577,0.015461206,-0.001439468,-0.014636688,49.59191538,0.289997,0.599998,0.792334447,40.90962168,-32.58160721,42.14649995,42.2871427,42.8436522,20.60710157,0.56,0.44,0.745641607,21.900002
5/13/2004,-0.00835821,0.004767613,-0.009512605,-0.018990161,0.001913009,-0.005241875,0.003589857,-0.019165309,-0.020570509,0.004268349,0.006928734,0.000702893,0.014174746,-0.004317613,-0.009791219,48.33848159,0.25,0.450001,0.754461916,41.12603518,-60.71617705,42.17499995,42.22814271,42.64941856,19.27519852,0.606152923,0.393847077,0.517265368,22.049999
5/17/2004,-0.000953995,0.005977304,-0.00835821,0.004767613,0.001904261,0.007639068,0.00644163,-0.000713253,0.008118478,0.012147392,0.001913009,0.004268349,0.006928734,-0.004058786,-0.00047941,50.08115623,-0.349998,0.25,0.704204474,41.32548187,-26.79955563,42.1229999,42.18447616,42.31277128,18.8674775,0.541537846,0.458462154,0.447180137,21.84
5/24/2004,-0.002626867,-0.005944614,-0.006851793,0.001649558,0.002623132,-0.003091121,-0.00735552,-0.017937653,-0.012072534,0.000474721,0.001653479,0.005598382,0.004226351,-0.003588115,-0.007387094,48.34536495,-0.43,0.260002,0.632847429,41.73,-45.00883393,42.1520002,42.18766688,41.98599979,19.32018983,0.893718841,0.106281159,0.290236336,21.93
5/28/2004,-0.018670297,0.007659362,0.003968676,0.021994501,0.004460601,-0.003274161,-0.000234266,0.012018502,0.019156267,0.009758395,0.007001172,0.01342302,0.002623132,-0.004717014,-0.000934385,52.40382061,0.5,0.950001,0.659623802,41.95361193,11.06196688,42.435,42.40400009,42.55040859,21.26050901,0.484847291,0.515152709,0.687714247,21.299999
6/2/2004,-0.032797641,0.007509986,-0.018670297,0.007659362,0.00115467,0.024294607,0.019341206,0.011606444,0.014646338,0.011753779,0.004460601,0.009758395,0.007001172,-0.053630859,-0.00213043,43.59382973,-1.010003,2.310002,0.772890054,43.669998,-75.10807117,42.394,42.33395237,42.62556814,19.99400778,0.839827411,0.160172589,0.653603673,22.360001
6/14/2004,-0.022360542,-0.005863744,-0.003967843,0.008891051,0.00503545,-0.016368507,-0.022935111,-0.017779299,-0.006912124,0.00235013,0.004431541,0.008656014,0.010632138,-0.00192488,-0.00684694,44.1411379,-1.68,0.989998,0.717823395,43.09430658,-144.7957393,42.3479999,42.38647578,42.45187223,14.23981666,0.761904968,0.238095032,0.678209562,22.18
6/22/2004,-0.00350429,-0.000466332,0.008897319,0.000941177,0.004926696,-0.00350429,0.001170823,0.011060285,0.00375147,0.002562037,0.009096273,0.010123712,0.006555819,-0.00400618,-0.006551334,53.54791852,0.180001,0.530003,0.656653663,41.102,35.72185294,42.4789999,42.4971429,42.54870569,11.73800673,0.259740901,0.740259099,0.746993485,21.02
7/1/2004,-0.014822311,-0.009840473,-0.009034798,-0.00236402,0.000486263,-0.00194274,-0.016154709,-0.027333277,-0.026623494,0.007010714,0.003342887,0.006365694,0.007780353,-0.018407687,-0.007060309,35.60247529,-1.670002,1.09,0.677938698,43.07,-236.308109,42.3299997,42.22028527,42.0938702,12.98414458,0.822222658,0.177777342,0.314215444,22.900002
7/8/2004,-0.000983936,-0.003191386,-0.01048409,0.009259374,0.01030436,0.013762837,0.008579584,-0.006083484,-0.003654481,0.010584714,0.004666642,0.006046699,0.000486263,0,-0.000742641,35.74773326,-2.32,0.420002,0.644336772,42.66323556,-118.6591174,41.9999996,41.68585666,40.81921908,17.58472752,0.903702999,0.096297001,0.179012321,23.119999
