Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
8/11/2000,-0.025739499,0.028811656,-0.02731579,0.018127406,0.007698246,-0.053744337,-0.015221057,-0.058095263,-0.03318555,0.001452413,0.004521423,0.005772042,0,-0.007757991,-0.035506728,42.91606186,-5.533714,1.965923,3.161157857,53.77252536,-119.1943414,51.73110575,50.74250936,47.68694879,9.026772259,0.918699299,0.081300701,0.091573107,1
8/15/2000,0.036148555,-0.025739499,0.028811656,-0.02731579,0.025280157,0.051216012,-0.010226572,0.028296709,-0.014577498,0.007698246,0.001452413,0.004521423,0.005772042,-0.006042314,-0.007757991,45.86928187,-5.53371,2.111549,3.086185796,53.47978658,-64.59359247,51.54907585,50.50344339,47.2343356,8.414951316,0.714285566,0.285714434,0.132694898,1
8/23/2000,-0.115935628,0.036148555,-0.025739499,0.028811656,0.001643363,-0.086463927,-0.060528072,-0.121970655,-0.083447375,0.025280157,0.007698246,0.001452413,0.004521423,-0.02329554,-0.006042314,39.14477633,-8.373378,5.970585,3.29221431,53.19875736,-178.971507,51.3379211,49.76856235,46.50054527,8.995260178,0.952095722,0.047904278,0.141479904,5
8/28/2000,0.058080815,-0.115935628,0.036148555,-0.025739499,0.014140062,0.052854619,-0.035252671,-0.009316816,-0.0707594,0.001643363,0.025280157,0.007698246,0.001452413,-0.003169618,-0.02329554,43.48542077,-6.989952,2.839668,3.259889574,52.6018516,-103.3738166,51.0193685,49.30343234,45.89998195,8.88666258,0.731707362,0.268292638,0.175235899,2
8/30/2000,-0.022187893,0.058080815,-0.115935628,0.036148555,0.009389697,0.015698888,0.054413444,-0.033693846,-0.007757991,0.014140062,0.001643363,0.025280157,0.007698246,-0.023867547,-0.003169618,42.22409672,-4.077472,1.529053,3.13625839,52.04076018,-102.334593,50.69171465,48.7715581,45.38869376,8.93793327,0.817073118,0.182926882,0.168439396,1
9/1/2000,0.127705117,-0.022187893,0.058080815,-0.115935628,0.009922084,0.108656901,0.114966091,0.153680648,0.065573358,0.009389697,0.014140062,0.001643363,0.025280157,-0.027438584,-0.023867547,51.43464396,1.383427,6.189018,3.354312648,51.623707,15.55745822,50.30217035,48.86031928,45.64511019,8.833039735,0.212328713,0.787671287,0.259991773,1
9/6/2000,-0.085345865,0.127705117,-0.022187893,0.058080815,0.004514618,-0.052643794,0.046091023,0.052400213,0.09111477,0.009922084,0.009389697,0.014140062,0.001643363,-0.021342252,-0.027438584,46.04105612,-0.364059,4.368717,3.426770101,51.623707,-57.09352598,50.00728165,48.58398039,46.03547231,8.270813961,0.609588968,0.390411032,0.344335979,1
9/7/2000,0.024280424,-0.085345865,0.127705117,-0.022187893,0.021053409,0.01348335,-0.043675063,0.055059754,0.061368945,0.004514618,0.009922084,0.009389697,0.014140062,-0.003044184,-0.021342252,47.67125098,-0.072811,1.529053,3.29121888,51.12130426,-34.99203496,49.70511185,48.44667785,46.52936784,7.717278896,0.365217196,0.634782804,0.490307237,0
9/11/2000,-0.105860434,0.024280424,-0.085345865,0.127705117,0.008097188,-0.059485474,-0.067055533,-0.124213946,-0.025479128,0.021053409,0.004514618,0.009922084,0.009389697,-0.029705154,-0.003044184,41.95514105,-3.640602,5.09684,3.420191817,50.64904568,-138.4645551,49.22091195,47.8735433,46.51206308,8.095434775,0.9478262,0.0521738,0.472360218,1
9/12/2000,0.021435281,-0.105860434,0.024280424,-0.085345865,0.019608404,0.004866123,-0.062716539,-0.070286598,-0.127445011,0.008097188,0.021053409,0.004514618,0.009922084,-0.001651505,-0.029705154,43.3739163,-4.077472,1.310615,3.269507759,50.20512262,-117.1355536,48.69666555,47.4366712,46.16772204,8.44657952,0.834782708,0.165217292,0.415822962,0
9/13/2000,-0.018107445,0.021435281,-0.105860434,0.024280424,0.009983421,-0.003305834,-0.018048115,-0.085630777,-0.093200836,0.019608404,0.008097188,0.021053409,0.004514618,-0.008396332,-0.001651505,42.42888883,-3.640598,1.456238,3.13998849,49.78783495,-129.0344438,48.23794995,46.9734483,45.64151506,8.963885337,0.922413775,0.077586225,0.247168761,0
9/14/2000,0.019737505,-0.018107445,0.021435281,-0.105860434,0,0.042559636,0.029270382,0.0145281,-0.053054562,0.009983421,0.019608404,0.008097188,0.021053409,-0.024332168,-0.008396332,43.86576206,-4.514343,1.601864,3.030122455,49.25900951,-88.90110781,47.7355473,46.6371264,45.14412102,9.011631933,0.818965356,0.181034644,0.174554375,0
9/18/2000,-0.088493099,0.019737505,-0.018107445,0.021435281,0.014913261,-0.025975531,0.016584105,0.003294851,-0.011447431,0,0.009983421,0.019608404,0.008097188,-0.063759724,-0.024332168,39.28963348,-2.91248,3.786225,3.08412978,48.77249011,-151.6754762,47.1712544,45.98805951,44.39443503,9.811119426,1,0,0.108604039,1
9/19/2000,0.06208888,-0.088493099,0.019737505,-0.018107445,0.013400558,0.003333382,-0.03755541,0.005004226,-0.008285028,0.014913261,0,0.009983421,0.019608404,-0.018723998,-0.063759724,43.67079928,-2.91248,2.839669,3.066668296,47.9872756,-104.7932692,46.6761328,45.64237585,43.73003669,10.55350067,0.755102088,0.244897912,0.123154621,0
9/22/2000,-0.090971778,0.06208888,-0.088493099,0.019737505,0.01808375,-0.060835435,-0.070902611,-0.111791403,-0.069231767,0.013400558,0.014913261,0,0.009983421,-0.020277142,-0.018723998,39.26323545,-5.679337,4.441532,3.164872846,47.28058254,-174.9558721,46.18829235,44.98325387,42.7617033,11.89815607,0.947674414,0.052325586,0.109086325,2
9/28/2000,0.082575446,-0.090971778,0.06208888,-0.088493099,0.046439964,0.082286146,0.00336696,-0.006700216,-0.047589008,0.01808375,0.013400558,0.014913261,0,-0.003527292,-0.020277142,44.69625578,-8.44619,3.567787,3.193652428,46.29891791,-90.35129909,45.8351542,44.69651336,41.99870609,12.29288911,0.674418499,0.325581501,0.149551228,3
9/29/2000,-0.001687741,0.082575446,-0.090971778,0.06208888,0.0268924,0.059795778,0.09564196,0.016722775,0.006655599,0.046439964,0.01808375,0.013400558,0.014913261,-0.006837657,-0.003527292,44.60483344,-4.295906,1.456242,3.069551683,45.43505304,-67.3205865,45.60215595,44.43647068,41.54493939,12.48277446,0.680232373,0.319767627,0.179744801,0
10/2/2000,0.001687741,-0.001687741,0.082575446,-0.090971778,0.005012496,0.021904836,0.054808214,0.090654396,0.01173521,0.0268924,0.046439964,0.01808375,0.013400558,-0.010101142,-0.006837657,44.72658713,-5.388088,0.655308,2.897105706,44.67485196,-57.5261839,45.329111,44.20555268,41.34875379,12.65909658,0.674418499,0.325581501,0.254601149,0
10/3/2000,-0.022166295,0.001687741,-0.001687741,0.082575446,0,-0.003355754,0.013536586,0.046439964,0.082286146,0.005012496,0.0268924,0.046439964,0.01808375,-0.028987538,-0.010101142,43.39138269,-1.456238,1.237804,2.778584156,44.005875,-72.13676458,45.074269,43.91049078,41.32363539,13.05474843,0.7499999,0.2500001,0.284883841,0
10/5/2000,0.045500664,-0.022166295,0.001687741,-0.001687741,0.031022874,0.044378688,0.041022934,0.057915274,0.090818652,0,0.005012496,0.0268924,0.046439964,0,-0.028987538,46.93460411,-0.436871,3.058102,2.798549716,39.100044,-12.90813497,44.84855185,43.8269303,41.55192148,12.75792526,0.481481534,0.518518466,0.328931103,1
10/6/2000,-0.0593898,0.045500664,-0.022166295,0.001687741,0,0.003311307,0.016667121,0.013311367,0.030203707,0.031022874,0,0.005012496,0.0268924,-0.077291744,0,43.16307625,-2.184361,3.422165,2.843093665,39.100044,-79.44609813,44.5573039,43.52216003,41.66979796,13.25594384,0.740740767,0.259259233,0.335247455,0
10/9/2000,0.006968693,-0.0593898,0.045500664,-0.022166295,0,-0.047386237,-0.04407493,-0.030719116,-0.03407487,0,0.031022874,0,0.005012496,-0.03348328,-0.077291744,43.71969614,-2.766857,1.383427,2.73883176,39.34760476,-95.08681306,44.1932439,43.27286566,41.73559341,13.75233113,0.551724051,0.448275949,0.37199239,0
10/12/2000,-0.053488709,0.006968693,-0.0593898,0.045500664,0.001746701,-0.006956574,-0.054342811,-0.051031504,-0.03767569,0,0,0.031022874,0,-0.05387299,-0.03348328,40.51498774,-1.164993,2.475609,2.720030134,39.464104,-122.2478677,43.98937025,42.85020929,41.5499258,14.48984781,0.89655174,0.10344826,0.340534988,2
10/13/2000,0.117375997,-0.053488709,0.006968693,-0.0593898,0.067139279,0.074107972,0.065404697,0.01801846,0.021329767,0.001746701,0,0,0.031022874,-0.003478336,-0.05387299,49.54322899,1.164994,5.09684,2.889802268,39.464104,-5.705178751,43.90199595,42.91851402,41.70590745,14.08322822,0.114942353,0.885057647,0.385979883,0
