Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
5/4/2001,-0.066894172,-0.002936908,-0.080418618,0.054050571,0.045179244,-0.058433017,-0.035870696,-0.122602352,-0.076316692,0.003929221,0.029428449,0.024617524,0.021362186,-0.001092307,-0.010885854,40.86613343,-1.968833,3.669723,2.512920451,38.805882,-79.98661566,35.80719425,35.17843127,35.84592895,18.38763566,0.731669103,0.268330897,0.643597127,4
5/10/2001,0.001047676,-0.066894172,-0.002936908,-0.080418618,0,0.057279704,-0.046332557,-0.023770236,-0.110501892,0.045179244,0.003929221,0.029428449,0.024617524,-0.016981894,-0.001092307,40.95746969,-0.862095,0.570847,2.374200919,38.805882,-57.35439375,35.3644973,34.94698629,35.60524929,18.56099536,0.726988883,0.273011117,0.524007745,3
5/17/2001,0.002091946,0.001047676,-0.066894172,-0.002936908,0.012517516,-0.00551352,0.051766184,-0.051846077,-0.029283757,0,0.045179244,0.003929221,0.029428449,-0.008432936,-0.016981894,41.15322766,-0.535897,0.698994,2.254543282,38.53280796,-55.42263442,34.9922822,34.76435969,35.2286391,18.80115841,0.784983296,0.215016704,0.367971281,4
5/21/2001,0.016238072,0.002091946,0.001047676,-0.066894172,0.035936137,0.020776336,0.002745299,0.060025004,-0.043587257,0.012517516,0,0.045179244,0.003929221,-0.000710737,-0.008432936,42.75444404,-0.0699,1.22324,2.180878762,38.27065688,-41.12466363,34.6899667,34.66932948,34.84987102,18.90899639,0.704778382,0.295221618,0.295352578,1
5/25/2001,-0.046650568,0.016238072,0.002091946,0.001047676,0.021779377,-0.010714431,-0.025874232,-0.043905268,0.013374436,0.035936137,0.012517516,0,0.045179244,-0.006996946,-0.000710737,39.48066336,-3.506627,2.469782,2.201514707,38.01899185,-98.73741985,34.4039611,34.4555256,34.33991139,19.34897274,0.873600076,0.126399924,0.241805156,3
5/31/2001,-0.072976165,-0.046650568,0.016238072,0.002091946,0.051646583,-0.015905689,-0.048399497,-0.063559298,-0.081590334,0.021779377,0.035936137,0.012517516,0,-0.002358508,-0.006996946,35.20273175,-3.413427,2.84258,2.247305085,37.62933332,-164.513278,34.0940731,34.05149521,33.51927869,20.24032347,0.939240518,0.060759482,0.21136319,2
6/5/2001,-0.016748182,-0.072976165,-0.046650568,0.016238072,0.037921146,0.002352992,-0.06519928,-0.097693088,-0.112852889,0.051646583,0.021779377,0.035936137,0.012517516,-0.002851961,-0.002358508,34.32402443,-7.048201,1.607689,2.201618222,36.98718233,-189.8708639,33.97815635,33.62926882,32.45361149,21.31304326,0.89204539,0.10795461,0.157125921,2
6/7/2001,0.002353915,-0.016748182,-0.072976165,-0.046650568,0.039017718,0.04104977,0.005481615,-0.062070656,-0.094564464,0.037921146,0.051646583,0.021779377,0.035936137,-0.002032052,-0.002851961,34.56945326,-9.017038,1.199941,2.130069849,36.1438594,-167.6228174,33.84825975,33.22473936,31.33487183,22.26282456,0.885227063,0.114772937,0.117886896,1
6/15/2001,-0.098332057,0.002353915,-0.016748182,-0.072976165,0.030139849,-0.058090287,-0.056058234,-0.091626389,-0.159178661,0.039017718,0.037921146,0.051646583,0.021779377,-0.004889981,-0.002032052,29.79347178,-8.807341,3.588177,2.23422036,35.38486876,-225.5506876,33.6047764,32.56740643,30.06339609,23.71153592,0.936522572,0.063477428,0.096089558,5
6/20/2001,-0.022295971,-0.098332057,0.002353915,-0.016748182,0.030026955,0.004424854,-0.083805281,-0.081773229,-0.117341383,0.030139849,0.039017718,0.037921146,0.051646583,-0.003646298,-0.004889981,28.87667462,-9.296635,1.432939,2.176985977,34.27577491,-192.7045388,33.1719818,31.87667716,28.7662477,25.18777661,0.936897468,0.063102532,0.0901161,2
6/28/2001,-0.011113695,-0.022295971,-0.098332057,0.002353915,0.04940958,0.028259339,0.002657239,-0.085572897,-0.083540845,0.030026955,0.030139849,0.039017718,0.037921146,-0.000464795,-0.003646298,28.41508473,-7.281201,1.293142,2.113854264,33.04903192,-161.1689653,32.7094801,31.19942851,27.53789485,26.65482491,0.927118577,0.072881423,0.080779917,5
7/2/2001,0.049279647,-0.011113695,-0.022295971,-0.098332057,0.019129155,0.098599829,0.077449588,0.051847487,-0.036382648,0.04940958,0.030026955,0.030139849,0.039017718,-0.033605574,-0.000464795,33.58295706,-5.99971,1.607689,2.077699603,31.77062313,-111.3351146,32.36638985,30.69160298,26.58910781,27.27948679,0.783224344,0.216775656,0.088174877,1
7/12/2001,-0.079688137,0.049279647,-0.011113695,-0.022295971,0.027091827,-0.071141091,0.008329582,-0.012820658,-0.038422759,0.019129155,0.04940958,0.030026955,0.030139849,-0.005698019,-0.033605574,29.8822693,-8.166591,2.91248,2.137326774,30.69675975,-132.2996172,31.93126545,30.01673985,25.71909957,28.28821434,0.927083272,0.072916728,0.101643867,6
