dates,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
6/22/2004,-0.016272567,0.046747151,-0.020168131,0.00358521,0.005977974,-0.017356455,0.026230394,0.014823369,0.007102796,0.006204399,0.002673288,0.006406654,0.000562569,-0.004695285,-0.002199066,54.11167965,2.239997,1.400001,1.348956621,52.0582036,44.5984307,52.95200045,53.07666694,53.54144334,13.89678099,0.362398168,0.637601832,0.520807086,1
6/23/2004,0.013701418,-0.016272567,0.046747151,-0.020168131,0.013326146,0.018931523,-0.004402906,0.039183943,0.027776918,0.005977974,0.006204399,0.002673288,0.006406654,-0.000745517,-0.004695285,56.44983607,0.600002,0.759998,1.306888148,52.23291144,96.29956702,52.98600045,53.212667,53.72267315,13.58623575,0.160762855,0.839237145,0.643886576,0
6/29/2004,-0.017624072,0.013701418,-0.016272567,0.046747151,0.0024175,0.003162536,0.008767914,-0.014566515,0.029020333,0.013326146,0.005977974,0.006204399,0.002673288,-0.006163023,-0.000745517,52.73494766,0.43,1,1.284967566,52.39713682,40.21777681,53.0550005,53.25495267,53.82887789,13.13848033,0.43137295,0.56862705,0.68335094,3
6/30/2004,0.002616824,-0.017624072,0.013701418,-0.016272567,0.006166552,-0.000558693,0.000186344,0.005791721,-0.017542708,0.0024175,0.013326146,0.005977974,0.006204399,-0.005073693,-0.006163023,53.22348705,-0.290001,0.599998,1.236041169,52.55150867,38.73592587,53.00650045,53.30400024,53.8556415,12.52609604,0.392157253,0.607842747,0.712821771,0
7/2/2004,-0.009188963,0.002616824,-0.017624072,0.013701418,0.00301035,-0.002251793,-0.008977038,-0.008232002,-0.002626624,0.006166552,0.0024175,0.013326146,0.005977974,-0.002830495,-0.005073693,51.22769533,-0.169998,0.650002,1.194181228,52.69661821,0.861466481,53.0495005,53.31100039,53.79807027,11.84901868,0.621709993,0.378290007,0.62399253,1
7/6/2004,0.011985143,-0.009188963,0.002616824,-0.017624072,0,0.018112735,0.012850591,0.006125346,0.006870383,0.00301035,0.006166552,0.0024175,0.013326146,-0.006311511,-0.002830495,53.67130391,-0.25,0.959999,1.177453926,52.83302118,67.36170772,53.10300045,53.37485758,53.75398951,11.72823039,0.411184075,0.588815925,0.571712825,0
7/7/2004,-0.00037237,0.011985143,-0.009188963,0.002616824,0.00334635,-0.002965161,0.015147573,0.00988543,0.003160185,0,0.00301035,0.006166552,0.0024175,-0.001490906,-0.006311511,53.58095889,0.799999,0.260002,1.111921646,52.96123997,53.34403998,53.1680004,53.43171477,53.74578496,11.55516096,0.41776302,0.58223698,0.519894599,0
7/9/2004,0.02573666,-0.00037237,0.011985143,-0.009188963,0.004704242,0.03116661,0.024855098,0.042967833,0.03770569,0.00334635,0,0.00301035,0.006166552,-0.004544223,-0.001490906,58.80800895,2.009998,1.700001,1.153927314,53.08176563,167.4965912,53.2765003,53.61571454,53.90521992,12.28022302,0.086456434,0.913543566,0.57876534,1
7/13/2004,-0.014625471,0.02573666,-0.00037237,0.011985143,0.000732814,-0.009841541,0.016620826,0.010309315,0.028422049,0.004704242,0.00334635,0,0.00301035,-0.008651706,-0.004544223,54.99694626,2.27,1.009998,1.143646649,53.26722454,89.58270211,53.4260002,53.71319061,54.07949024,12.32823014,0.317003564,0.682996436,0.645857374,1
7/16/2004,0.027070451,-0.014625471,0.02573666,-0.00037237,0.005376339,0.025157421,0.014583065,0.041045432,0.034733921,0.000732814,0.004704242,0.00334635,0,-0.001978614,-0.008651706,60.17374391,1.270001,1.650002,1.179814888,53.43784673,208.0073053,53.6255003,53.93833354,54.37461353,13.09157445,0.039800985,0.960199015,0.757790274,2
7/19/2004,-0.008279367,0.027070451,-0.014625471,0.02573666,0.005392769,0.002333251,0.022114332,0.011539977,0.038002344,0.005376339,0.000732814,0.004704242,0.00334635,-0.002888089,-0.001978614,57.95717551,1.690003,0.470001,1.129113896,53.68906216,164.3879559,53.8220003,54.10066704,54.68875135,13.62567493,0.154228569,0.845771431,0.80272032,0
7/20/2004,0.00180567,-0.008279367,0.027070451,-0.014625471,0.008126383,0.00216057,-0.000898948,0.018882133,0.008307778,0.005392769,0.005376339,0.000732814,0.004704242,-0.003087299,-0.002888089,58.31663995,1.049999,0.619998,1.092748475,53.91515604,126.122462,53.90450035,54.25380987,54.98990903,13.84574734,0.12935345,0.87064655,0.858035877,0
7/22/2004,-0.021517971,0.00180567,-0.008279367,0.027070451,0.005318619,-0.008741706,-0.014707519,-0.017767037,0.002014044,0.008126383,0.005392769,0.005376339,0.000732814,-0.003869245,-0.003087299,52.60137318,0.82,1.260002,1.104695155,54.11864054,34.38721431,53.96700035,54.2867146,55.15051426,13.41700808,0.56105588,0.43894412,0.813438442,1
7/23/2004,0.001841584,-0.021517971,0.00180567,-0.008279367,0.005530042,0.000367733,-0.013692591,-0.019658405,-0.022717923,0.005318619,0.008126383,0.005392769,0.005376339,-0.001850102,-0.003869245,53.0215544,0.779998,0.400002,1.05435993,55.950001,22.60944988,53.9915002,54.32319056,55.18995381,12.88890129,0.528053273,0.471946727,0.734835166,0
7/27/2004,-0.008314062,0.001841584,-0.021517971,0.00180567,0.010778733,0,-0.005162309,-0.019222633,-0.025188447,0.005530042,0.005318619,0.008126383,0.005392769,-0.004119103,-0.001850102,50.83753066,0.82,1.049999,1.054048435,55.950001,-22.82159767,54.0240003,54.31447645,55.10056503,12.0652726,0.676566657,0.323433343,0.57458041,1
7/30/2004,0.04462919,-0.008314062,0.001841584,-0.021517971,0.004238826,0.058424049,0.047645316,0.042483007,0.028422683,0.010778733,0.005530042,0.005318619,0.008126383,-0.00301335,-0.004119103,60.43269348,2.64,2.84,1.181616404,53.299999,183.4894073,54.1435003,54.5369527,55.18643958,12.70241258,0.099476597,0.900523403,0.523529451,2
8/2/2004,-0.00142049,0.04462919,-0.008314062,0.001841584,0.006564363,0.000884547,0.055069769,0.044291036,0.039128727,0.004238826,0.010778733,0.005530042,0.005318619,0,-0.00301335,60.02241126,2.579998,0.369999,1.123643732,53.299999,149.137673,54.31250015,54.74042877,55.39087419,13.1790282,0.120419507,0.879580493,0.559307211,0
8/3/2004,0.008316442,-0.00142049,0.04462919,-0.008314062,0.003677423,0.018167869,0.012488053,0.066673275,0.055894542,0.006564363,0.004238826,0.010778733,0.005530042,-0.004395611,0,61.66884869,1.650002,0.93,1.109812037,53.43759912,159.3580513,54.49550015,54.97257161,55.69487766,13.96323423,0.107225849,0.892774151,0.719146529,0
8/6/2004,-0.032231957,0.008316442,-0.00142049,0.04462919,0.000892441,-0.016807136,-0.00231669,-0.007996506,0.046188716,0.003677423,0.006564363,0.004238826,0.010778733,-0.021661515,-0.004395611,52.71480158,0.650002,1.950001,1.169825534,53.66394311,42.8106019,54.64150025,55.01585741,55.84526861,13.28327174,0.578004604,0.421995396,0.77452948,2
8/9/2004,0.010679801,-0.032231957,0.008316442,-0.00142049,0.014972734,-0.002682201,-0.020381778,-0.005891332,-0.011571148,0.000892441,0.003677423,0.006564363,0.004238826,0,-0.021661515,55.02014695,-0.25,0.899997,1.150552068,53.87670647,51.97215505,54.6925003,55.10142891,55.89647823,12.651878,0.427109463,0.572890537,0.75054313,0
8/13/2004,-0.031086815,0.010679801,-0.032231957,0.008316442,0.003144911,-0.01612349,-0.033778425,-0.051478002,-0.036987556,0.014972734,0.000892441,0.003677423,0.006564363,-0.003898696,0,47.79025252,-1.490002,1.780003,1.195512848,57.209999,-56.40400846,54.70250035,55.0202384,55.71504797,12.22406177,0.861892327,0.138107673,0.579444859,3
8/16/2004,0.01291771,-0.031086815,0.010679801,-0.032231957,0.006982774,0.011788679,-0.007479721,-0.025134656,-0.042834233,0.003144911,0.014972734,0.000892441,0.003677423,-0.000922424,-0.003898696,50.6649988,-0.889999,0.770001,1.165119145,57.209999,-21.03628954,54.71050035,55.00476228,55.47528011,11.51468946,0.682863939,0.317136061,0.449865329,0
8/17/2004,-0.02018774,0.01291771,-0.031086815,0.010679801,0.000553538,-0.000368886,0.00443702,-0.014831381,-0.032486316,0.006982774,0.003144911,0.014972734,0.000892441,-0.014688393,-0.000922424,46.38234336,-0.799999,1.150002,1.164039349,57.07199896,-75.45345427,54.7115004,54.88471472,55.13104129,11.33779466,0.961636317,0.038363683,0.294970588,0
8/18/2004,0.004852529,-0.02018774,0.01291771,-0.031086815,0.007827062,-0.005738119,-0.006660543,-0.001854637,-0.021123037,0.000553538,0.006982774,0.003144911,0.014972734,-0.000561486,-0.014688393,47.52183702,-0.639999,0.450001,1.11303661,56.85107896,-78.25953987,54.71850035,54.78933363,54.75293127,11.17353521,0.895140665,0.104859335,0.220233419,0
8/24/2004,-0.027559294,0.004852529,-0.02018774,0.01291771,0.000765276,-0.021941489,-0.035506669,-0.036429094,-0.031623188,0.007827062,0.000553538,0.006982774,0.003144911,-0.005565718,-0.000561486,42.10986913,-1.650002,1.75,1.158533995,56.64341416,-174.6760409,54.67700025,54.55423836,54.22975887,11.85848225,0.944761714,0.055238286,0.128047533,3
8/27/2004,0.026441616,-0.027559294,0.004852529,-0.02018774,0.004293836,0.027000602,0.004293836,-0.009271344,-0.010193768,0.000765276,0.007827062,0.000553538,0.006982774,-0.00506427,-0.005565718,48.20158003,-2.709999,1.43,1.177924424,56.26874095,-80.77286249,54.6735003,54.456429,53.76278319,11.48760653,0.678094667,0.321905333,0.126758149,2
8/30/2004,-0.007295964,0.026441616,-0.027559294,0.004852529,0.021978962,0.023848084,0.046554849,0.023848084,0.010282903,0.004293836,0.000765276,0.007827062,0.000553538,-0.006557363,-0.00506427,46.72647527,-3.020001,1.540001,1.203787036,55.9240416,-65.23313485,54.65150015,54.32180974,53.35907607,10.85740317,0.752381143,0.247618857,0.145025193,0
9/2/2004,0.029234312,-0.007295964,0.026441616,-0.027559294,0.007320695,0.023804076,0.025673199,0.048379964,0.025673199,0.021978962,0.004293836,0.000765276,0.007827062,-0.000551199,-0.006557363,53.00154339,-1.91,1.580002,1.230659534,55.60691819,1.350121747,54.63850025,54.3397621,53.21571574,10.33345912,0.451428381,0.548571619,0.247206804,2
9/8/2004,-0.011738928,0.029234312,-0.007295964,0.026441616,0.013846801,0.001835236,0.018318618,0.02018774,0.042894505,0.007320695,0.021978962,0.004293836,0.000765276,-0.000371904,-0.000551199,50.41129615,-0.75,1.07,1.219183853,55.31516465,-34.30398544,54.63350035,54.29800027,53.23235769,9.767029787,0.573332952,0.426667048,0.329523979,2
9/14/2004,0.013014554,-0.011738928,0.029234312,-0.007295964,0.006000527,0.025150458,0.013138894,0.029622275,0.031491397,0.013846801,0.007320695,0.021978962,0.004293836,-0.001642786,-0.000371904,53.14690567,-0.630001,0.959999,1.200670649,55.16,22.25110874,54.5895003,54.32433357,53.41058793,9.309896489,0.438095048,0.561904952,0.430899661,3
9/15/2004,-0.001275627,0.013014554,-0.011738928,0.029234312,0.010576357,0.005456525,0.024606456,0.012594891,0.029078273,0.006000527,0.013846801,0.007320695,0.021978962,-0.002202222,-0.001642786,52.83742185,1,0.700001,1.164908531,55.16,15.46023659,54.5650002,54.34819069,53.68646584,8.667976278,0.451428381,0.548571619,0.477460529,0
9/21/2004,0.057745775,-0.001275627,0.013014554,-0.011738928,0.008101415,0.065626398,0.060506567,0.079656498,0.067644933,0.010576357,0.006000527,0.013846801,0.007320695,-0.004162302,-0.002202222,63.49799713,3.559997,3.41,1.325272208,51.959999,208.5694854,54.6985001,54.68485714,54.32995131,9.794630629,0.023847691,0.976152309,0.573435124,3
9/23/2004,-0.017011329,0.057745775,-0.001275627,0.013014554,0.000172471,0.003455446,0.06098043,0.055860598,0.075010529,0.008101415,0.010576357,0.006000527,0.013846801,-0.014771352,-0.004162302,59.16822885,3.669998,0.979999,1.300609836,51.959999,143.6278613,54.84200005,54.91547609,55.09413501,10.53958314,0.179650369,0.820349631,0.663205118,1
9/28/2004,0.023701533,-0.017011329,0.057745775,-0.001275627,0.001864898,0.018289545,0.021572519,0.079097503,0.073977671,0.000172471,0.008101415,0.010576357,0.006000527,-0.008178594,-0.014771352,62.9696264,4.780003,1.920002,1.344852133,52.21159904,173.3505921,55.04900025,55.26290484,56.01080434,11.71191587,0.077683453,0.922316547,0.794502325,2
9/29/2004,-0.01950862,0.023701533,-0.017011329,0.057745775,0.00259407,-0.01763288,-0.001208233,0.002074741,0.059599725,0.001864898,0.000172471,0.008101415,0.010576357,-0.010094099,-0.008178594,58.15999877,5.110001,1.320004,1.343077266,52.62130316,101.3588554,55.2220002,55.48300015,56.82656559,11.90424652,0.237288069,0.762711931,0.841030017,0
10/1/2004,0.014366288,-0.01950862,0.023701533,-0.017011329,0.005855019,0.008449089,-0.011777861,0.004646786,0.00792976,0.00259407,0.001864898,0.000172471,0.008101415,-0.001036841,-0.010094099,60.54384377,4.539997,0.880001,1.31000039,53.00642503,118.0555725,55.3135001,55.7656667,57.53808645,12.25094802,0.120056746,0.879943254,0.865463148,1
10/4/2004,-0.011059384,0.014366288,-0.01950862,0.023701533,0.002948029,-0.00259407,0,-0.020226949,-0.003802303,0.005855019,0.00259407,0.001864898,0.000172471,-0.004700174,-0.001036841,57.80877829,4.290001,0.879998,1.279285934,53.36843959,87.40207263,55.3770001,55.9786666,58.06768815,12.20491716,0.2104522,0.7895478,0.833616981,0
10/6/2004,0.034162161,-0.011059384,0.014366288,-0.01950862,0.008386497,0.039000208,0.033458109,0.036052179,0.015825229,0.002948029,0.005855019,0.00259407,0.001864898,-0.001348357,-0.004700174,63.37666436,4.709999,2.32,1.353622653,53.70873327,150.2774535,55.51700005,56.37609507,58.61852823,13.17054185,0.04045512,0.95954488,0.847356739,1
10/7/2004,-0.005388109,0.034162161,-0.011059384,0.014366288,0.001341573,0.005040317,0.035654028,0.030111929,0.032705999,0.008386497,0.002948029,0.005855019,0.00259407,-0.008087643,-0.001348357,61.96758289,5.029999,0.559997,1.296935106,54.20163453,119.4780332,55.731,56.72971411,59.12760346,13.93794024,0.095665037,0.904334963,0.857185174,0
10/8/2004,0.004211951,-0.005388109,0.034162161,-0.011059384,0.00317962,0.004353624,0.008052367,0.038666079,0.033123979,0.001341573,0.008386497,0.002948029,0.005855019,-0.005883836,-0.008087643,62.66595651,4.57,0.619998,1.248582456,54.65510369,109.0226421,55.92799995,57.08676173,59.56991298,14.73347758,0.058470632,0.941529368,0.898652532,0
10/13/2004,-0.025197111,0.004211951,-0.005388109,0.034162161,0.000687825,-0.025292056,-0.024118051,-0.020419308,0.010194404,0.00317962,0.001341573,0.008386497,0.002948029,-0.009159366,-0.005883836,56.09857672,3.16,1.880002,1.293683852,55.07229531,53.62105099,56.13599995,57.28409507,59.75565331,14.26551001,0.306557263,0.693442737,0.888682658,2
10/15/2004,0.016924961,-0.025197111,0.004211951,-0.005388109,0.001859853,0.01823966,-0.00774022,-0.006566216,-0.002867473,0.000687825,0.00317962,0.001341573,0.008386497,-0.006621961,-0.009159366,59.18027142,0.890004,1.200001,1.286992219,55.45611161,77.34782988,56.3585,57.55590479,59.80277657,14.35929211,0.144261827,0.855738173,0.870602951,1
10/19/2004,-0.010052048,0.016924961,-0.025197111,0.004211951,0.001874112,-0.005770552,0.010609254,-0.015370626,-0.014196622,0.001859853,0.000687825,0.00317962,0.001341573,-0.005471953,-0.006621961,56.6290345,1.280003,0.670002,1.242921489,55.8092226,57.93736841,56.60600005,57.75033355,59.71480037,14.19034166,0.270220086,0.729779914,0.812108685,1
10/20/2004,0.012591573,-0.010052048,0.016924961,-0.025197111,0.015678542,0.008490457,0.000845792,0.017225599,-0.008754282,0.001874112,0.001859853,0.000687825,0.00317962,-0.000171811,-0.005471953,59.01550494,0.649997,0.93,1.220569955,56.13408471,63.95249912,56.87750005,57.99166678,59.62587972,14.24179258,0.134191201,0.865808799,0.80233311,0
10/22/2004,-0.002878641,0.012591573,-0.010052048,0.016924961,0.000839262,0.023426585,0.0162385,0.008593835,0.024973642,0.015678542,0.001874112,0.001859853,0.000687825,-0.010975154,-0.000171811,58.22291339,1.61,0.699996,1.183386101,56.43295785,72.63234529,57.2135001,58.19095259,59.55544436,14.5350912,0.327272,0.672728,0.777622713,1
10/25/2004,0.008611265,-0.002878641,0.012591573,-0.010052048,0.005374551,0.002515758,0.025103082,0.017914997,0.010270332,0.000839262,0.015678542,0.001874112,0.001859853,-0.001179543,-0.010975154,59.96025342,1.290001,0.73,1.151001379,56.70792115,83.88689131,57.505,58.40680972,59.5342972,14.86208313,0.141817818,0.858182182,0.790706953,0
10/28/2004,-0.031770409,0.008611265,-0.002878641,0.012591573,0.012925643,-0.016641562,-0.019500355,0.003086969,-0.004101116,0.005374551,0.000839262,0.015678542,0.001874112,-0.00486878,-0.001179543,51.54175867,0.07,2.110001,1.219501352,56.96088737,2.7497264,57.72300005,58.417762,59.34778667,13.82802267,0.833333025,0.166666975,0.706956983,2
11/1/2004,0.01378855,-0.031770409,0.008611265,-0.002878641,0.00203154,0.025348145,-0.004219059,-0.007077852,0.015509471,0.012925643,0.005374551,0.000839262,0.015678542,-0.013306201,-0.00486878,54.50070189,-1.130001,1.510002,1.240251398,57.1936163,38.20250276,57.90199995,58.48414276,59.11666643,13.25884528,0.537037209,0.462962791,0.620234232,1
11/2/2004,-0.007215252,0.01378855,-0.031770409,0.008611265,0.005273432,-0.001186927,0.022129679,-0.007437526,-0.010296319,0.00203154,0.012925643,0.005374551,0.000839262,-0.011148405,-0.013306201,52.68195069,-1.23,0.959999,1.22023337,57.40772692,11.57849412,58.0919999,58.4934761,58.84095145,12.56073352,0.73046893,0.26953107,0.453838882,0
11/4/2004,0.035566798,-0.007215252,0.01378855,-0.031770409,0.011369475,0.025594948,0.019134588,0.042451194,0.012883989,0.005273432,0.00203154,0.012925643,0.005374551,0,-0.011148405,59.88947177,0.619998,2.150002,1.286645415,57.60470869,122.616994,58.3514998,58.68471401,58.79419347,12.6340575,0.017607036,0.982392964,0.455762179,1
11/11/2004,-0.019829251,0.035566798,-0.007215252,0.01378855,0.003395606,-0.007934557,0.006290916,-0.000169443,0.023147162,0.011369475,0.005273432,0.00203154,0.012925643,-0.00289531,0,54.83511753,0.919998,1.469997,1.299741957,57.85923802,26.70152879,58.5554997,58.7388567,58.82193241,12.11333764,0.442447005,0.557552995,0.491502743,4
11/12/2004,0.016829748,-0.019829251,0.035566798,-0.007215252,0.024142322,0.01936906,0.008038898,0.02226437,0.015804011,0.003395606,0.011369475,0.005273432,0.00203154,0,-0.00289531,58.06505385,0.929996,1.430001,1.309046174,58.08831442,82.38141225,58.6464997,58.86880892,58.97689083,12.17889286,0.082735163,0.917264837,0.664619406,0
11/16/2004,-0.016151075,0.016829748,-0.019829251,0.035566798,0.00134473,0.017111794,0.012338532,0.00100837,0.015233842,0.024142322,0.003395606,0.011369475,0.005273432,-0.010823714,0,54.06758137,0.559997,1.109997,1.294828376,58.29448317,38.89761359,58.7384997,58.898666,59.0947732,12.23976555,0.428058171,0.571941829,0.701494165,1
11/17/2004,0.012472806,-0.016151075,0.016829748,-0.019829251,0.00469719,0.005033551,0.020800615,0.016027353,0.00469719,0.00134473,0.024142322,0.003395606,0.011369475,-0.003874977,-0.010823714,56.55071494,0.560002,0.790001,1.258769278,58.48003506,82.29154103,58.79899965,58.99023755,59.22203735,12.42889252,0.161870689,0.838129311,0.759034048,0
11/18/2004,-0.000670258,0.012472806,-0.016151075,0.016829748,0.002011449,0.004194989,0.004531349,0.020298413,0.015525152,0.00469719,0.00134473,0.024142322,0.003395606,-0.00622737,-0.003874977,56.37330542,0.689999,0.490001,1.203857258,58.64703175,74.01785626,58.9139996,59.07223758,59.36414494,12.59594292,0.176259522,0.823740478,0.734211918,0
11/26/2004,0.032973643,-0.000670258,0.012472806,-0.016151075,0.004218699,0.035600333,0.037783873,0.038120233,0.053887297,0.002011449,0.00469719,0.00134473,0.024142322,-0.000976102,-0.00622737,62.67779498,2.18,2.099998,1.267867311,58.79732878,263.6639107,59.08749965,59.33376143,59.71683573,13.8867221,0.022778593,0.977221407,0.800026532,4
