Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
11/6/2000,-0.002544531,-0.013880349,-0.039317103,0.018237588,0,0.003785493,-0.021184593,-0.027330894,-0.037087069,0.001263424,0,0.021819047,0.001212856,-0.019072415,-0.015286922,33.53979499,-4.875,0.9375,1.246914654,52.58696322,-134.2892384,52.7125,51.66547619,49.66368777,19.15822495,0.936170213,0.063829787,0.120761533,30.637497
11/13/2000,-0.014907108,0.006184312,0.021317422,0.001268231,0.007361996,0.003674223,0.023501391,0.039905544,0.037364247,0.001226242,0.008722797,0.010126669,0.010101096,-0.017391743,-0.009864445,40.55985664,-1.0625,1.25,1.125678652,48.6875,-50.14158436,51.41875,50.5889881,49.08784361,20.86496007,0.705882353,0.294117647,0.249408929,29.762497
11/20/2000,-0.017220598,-0.001218769,-0.004860277,0.006079046,0.002447982,0.003674223,-0.013357819,-0.009732437,0.017263067,0.007334996,0.00240964,0.003625382,0.022141126,-0.013572078,-0.003687773,43.47312391,1.3125,0.9375,1.036097155,49.43092872,-15.02698215,50.753125,50.57053571,50.89741342,19.27678729,0.509090909,0.490909091,0.741955267,29.324997
11/24/2000,-0.016039826,-0.009744291,0.023299644,-0.017220598,0.003724399,-0.015980672,-0.011090687,-0.011090687,-0.009864445,0.00365186,0.01339034,0.002447982,0.007334996,-0.004987542,-0.006116227,43.72224272,-0.125,1.0625,1.027739777,49.98566302,-32.40447541,50.53125,50.65059524,51.31133387,18.87914252,0.519230769,0.480769231,0.702602953,29.449997
12/1/2000,-0.003960401,-0.022150743,-0.029208426,-0.012437971,0.018592833,-0.019544596,-0.047536246,-0.050042512,-0.061243625,0.001289491,0,0.008722797,0.001236859,-0.004029555,-0.030126705,31.96236367,-4.0625,1.0625,1.048058166,51.5026,-203.8366735,50.00625,49.8547619,49.238796,25.29997851,0.852272727,0.147727273,0.184307453,32.449997
12/6/2000,-0.034809405,0,0.005277057,-0.003960401,0.00272109,-0.038645715,-0.0121541,-0.013495481,-0.051632911,0.002610968,0.021249139,0.018592833,0.001289491,-0.01648389,-0.01051258,28.08974828,-5.6875,2.375,1.111819895,50.38163259,-185.9016156,49.675,49.00744048,47.21679924,30.48420176,0.889908257,0.110091743,0.162229219,33.824997
12/11/2000,-0.00389864,0.010430342,0.038749003,-0.034809405,0.005194817,-0.00516797,0.035600332,0.050475521,0.009108716,0,0.025183571,0.00272109,0.002610968,-0.009156375,-0.016894489,42.25242416,-2.5625,0.6875,1.10866192,48.95708516,-56.05367108,49.35,48.54285714,46.52821429,29.40069253,0.561904762,0.438095238,0.328469161,31.699997
12/15/2000,-0.013123548,-0.03333642,0.019096697,0.012936791,0.011726519,0,-0.01030937,-0.002587324,0.005194817,0.00516797,0.020305266,0.011560822,0.005194817,-0.009216655,-0.019621297,40.9041899,0.0625,1,1.167818893,45.31,-56.56086226,48.81875,48.21755952,47.71765422,25.45445384,0.583333333,0.416666667,0.605159046,32.387497
12/20/2000,-0.041588824,-0.009156375,0.01442648,-0.013123548,0.001343184,-0.022562337,-0.015979035,-0.023873813,-0.035600332,0.007843177,0.015727716,0.011726519,0.00516797,-0.018996501,-0.003944778,35.65881119,-0.25,1.9375,1.160763706,49.75,-134.319162,48.21875,47.76011905,47.73520022,25.09070845,0.891891892,0.108108108,0.483637431,34.074997
12/27/2000,-0.00778214,0.024854124,0.025487631,0.008185585,0.014166367,0.04712914,0.052505497,0.053854115,0.049813706,0.038137429,0.017368506,0.001348618,0.001343184,-0.005201572,0,48.15563588,-0.625,0.9375,1.166198907,49.274536,68.6185733,47.60625,47.55654762,47.07407738,22.40569159,0.424242424,0.575757576,0.422831923,31.699997
